periodo,metrica_id,dimension,agregacion,valor,unidad,var_pct_interanual,fuente_doc,pagina,extraido_el
2025-10,demanda_ccaa_convencional,País Vasco,mes,1448.0,GWh,-2.4,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Andalucía,mes,3070.0,GWh,170.4,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Aragón,mes,546.0,GWh,146.2,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Asturias,mes,929.0,GWh,412.4,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Baleares,mes,754.0,GWh,8.5,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Cantabria,mes,0.0,GWh,,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Castilla y León,mes,0.0,GWh,,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Castilla-La Mancha,mes,378.0,GWh,37.8,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Cataluña,mes,1254.0,GWh,30.9,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Comunidad Valenciana,mes,1066.0,GWh,117.3,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Extremadura,mes,0.0,GWh,,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Galicia,mes,659.0,GWh,38.4,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,La Rioja,mes,216.0,GWh,-23.1,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Madrid,mes,0.0,GWh,,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Murcia,mes,1218.0,GWh,61.3,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,Navarra,mes,609.0,GWh,457.1,boletin,7,2026-08-07
2025-10,demanda_ccaa_sector_electrico,País Vasco,mes,616.0,GWh,45.0,boletin,7,2026-08-07
2025-10,demanda_cisternas,,acumulado_anual,10300.0,GWh,-0.7,progreso,3,2026-08-07
2025-10,demanda_cisternas,,mes,1100.0,GWh,5.8,progreso,3,2026-08-07
2025-10,demanda_cisternas,,tam,12400.0,GWh,-0.6,progreso,3,2026-08-07
2025-10,demanda_convencional,,acumulado_anual,185470.0,GWh,-3.1,boletin,3,2026-08-07
2025-10,demanda_convencional,,mes,17887.0,GWh,-0.4,boletin,3,2026-08-07
2025-10,demanda_convencional,,tam,231268.0,GWh,-2.5,boletin,3,2026-08-07
2025-10,demanda_convencional_corregida,,acumulado_anual,-3.7,%,,boletin,5,2026-08-07
2025-10,demanda_convencional_corregida,,mes,0.6,%,,boletin,5,2026-08-07
2025-10,demanda_convencional_corregida,,tam,-3.0,%,,boletin,5,2026-08-07
2025-10,demanda_dc_pymes,,acumulado_anual,36800.0,GWh,6.6,progreso,3,2026-08-07
2025-10,demanda_dc_pymes,,mes,2100.0,GWh,-7.8,progreso,3,2026-08-07
2025-10,demanda_dc_pymes,,tam,50100.0,GWh,4.8,progreso,3,2026-08-07
2025-10,demanda_industrial,,acumulado_anual,138500.0,GWh,-5.5,progreso,3,2026-08-07
2025-10,demanda_industrial,,mes,14700.0,GWh,0.3,progreso,3,2026-08-07
2025-10,demanda_industrial,,tam,168800.0,GWh,-4.6,progreso,3,2026-08-07
2025-10,demanda_internacional,,acumulado_anual,36201.0,GWh,21.1,boletin,3,2026-08-07
2025-10,demanda_internacional,,mes,4459.0,GWh,,boletin,3,2026-08-07
2025-10,demanda_internacional,,tam,40812.0,GWh,18.3,boletin,3,2026-08-07
2025-10,demanda_nacional,,acumulado_anual,265080.0,GWh,7.2,boletin,3,2026-08-07
2025-10,demanda_nacional,,mes,29201.0,GWh,21.9,boletin,3,2026-08-07
2025-10,demanda_nacional,,tam,329688.0,GWh,5.7,boletin,3,2026-08-07
2025-10,demanda_sector_electrico,,acumulado_anual,79611.0,GWh,42.3,boletin,3,2026-08-07
2025-10,demanda_sector_electrico,,mes,11315.0,GWh,88.5,boletin,3,2026-08-07
2025-10,demanda_sector_electrico,,tam,98420.0,GWh,31.7,boletin,3,2026-08-07
2025-10,destino_cargas_pct,Bunkering,acumulado_anual,49.8,%,,boletin,18,2026-08-07
2025-10,destino_cargas_pct,Bunkering,mes,72.1,%,,boletin,18,2026-08-07
2025-10,destino_cargas_pct,EU,acumulado_anual,34.2,%,,boletin,18,2026-08-07
2025-10,destino_cargas_pct,EU,mes,16.1,%,,boletin,18,2026-08-07
2025-10,destino_cargas_pct,non EU,acumulado_anual,16.0,%,,boletin,18,2026-08-07
2025-10,destino_cargas_pct,non EU,mes,11.8,%,,boletin,18,2026-08-07
2025-10,generacion_electrica,Carbón,mes,0.0,GWh,-93.7,boletin,6,2026-08-07
2025-10,generacion_electrica,Cogeneración,mes,1400.0,GWh,10.9,boletin,6,2026-08-07
2025-10,generacion_electrica,Eólica,mes,4400.0,GWh,-22.0,boletin,6,2026-08-07
2025-10,generacion_electrica,Gas natural,mes,4500.0,GWh,99.6,boletin,6,2026-08-07
2025-10,generacion_electrica,Hidráulica,mes,2200.0,GWh,-31.3,boletin,6,2026-08-07
2025-10,generacion_electrica,Nuclear,mes,3700.0,GWh,-20.3,boletin,6,2026-08-07
2025-10,generacion_electrica,Resto renovables,mes,500.0,GWh,3.9,boletin,6,2026-08-07
2025-10,generacion_electrica,Solar,mes,4200.0,GWh,47.3,boletin,6,2026-08-07
2025-10,pct_total_gn,,mes,29.8,%,,boletin,9,2026-08-07
2025-10,pct_total_gnl,,mes,70.2,%,,boletin,9,2026-08-07
2025-10,planta_carga_cisternas,BARCELONA,mes,261.0,GWh,26.0,boletin,17,2026-08-07
2025-10,planta_carga_cisternas,BILBAO,mes,112.0,GWh,0.6,boletin,17,2026-08-07
2025-10,planta_carga_cisternas,CARTAGENA,mes,201.0,GWh,8.8,boletin,17,2026-08-07
2025-10,planta_carga_cisternas,HUELVA,mes,186.0,GWh,-14.7,boletin,17,2026-08-07
2025-10,planta_carga_cisternas,MUGARDOS,mes,79.0,GWh,9.0,boletin,17,2026-08-07
2025-10,planta_carga_cisternas,MUSEL,mes,64.0,GWh,1.4,boletin,17,2026-08-07
2025-10,planta_carga_cisternas,SAGUNTO,mes,204.0,GWh,8.0,boletin,17,2026-08-07
2025-10,planta_cargas_buques,BARCELONA,mes,278.0,GWh,12.9,boletin,17,2026-08-07
2025-10,planta_cargas_buques,BILBAO,mes,0.0,GWh,,boletin,17,2026-08-07
2025-10,planta_cargas_buques,CARTAGENA,mes,567.0,GWh,,boletin,17,2026-08-07
2025-10,planta_cargas_buques,HUELVA,mes,314.0,GWh,,boletin,17,2026-08-07
2025-10,planta_cargas_buques,MUGARDOS,mes,0.0,GWh,-100.0,boletin,17,2026-08-07
2025-10,planta_cargas_buques,MUSEL,mes,0.0,GWh,,boletin,17,2026-08-07
2025-10,planta_cargas_buques,SAGUNTO,mes,81.0,GWh,,boletin,17,2026-08-07
2025-10,planta_descargas_buques,BARCELONA,mes,4694.0,GWh,21.1,boletin,17,2026-08-07
2025-10,planta_descargas_buques,BILBAO,mes,6192.0,GWh,92.2,boletin,17,2026-08-07
2025-10,planta_descargas_buques,CARTAGENA,mes,3145.0,GWh,62.7,boletin,17,2026-08-07
2025-10,planta_descargas_buques,HUELVA,mes,4110.0,GWh,7.2,boletin,17,2026-08-07
2025-10,planta_descargas_buques,MUGARDOS,mes,1252.0,GWh,29.9,boletin,17,2026-08-07
2025-10,planta_descargas_buques,MUSEL,mes,0.0,GWh,,boletin,17,2026-08-07
2025-10,planta_descargas_buques,SAGUNTO,mes,4109.0,GWh,,boletin,17,2026-08-07
2025-10,planta_n_buques_descargados,BARCELONA,mes,5.0,nº,25.0,boletin,17,2026-08-07
2025-10,planta_n_buques_descargados,BILBAO,mes,6.0,nº,100.0,boletin,17,2026-08-07
2025-10,planta_n_buques_descargados,CARTAGENA,mes,3.0,nº,0.0,boletin,17,2026-08-07
2025-10,planta_n_buques_descargados,HUELVA,mes,4.0,nº,-20.0,boletin,17,2026-08-07
2025-10,planta_n_buques_descargados,MUGARDOS,mes,1.0,nº,0.0,boletin,17,2026-08-07
2025-10,planta_n_buques_descargados,MUSEL,mes,0.0,nº,,boletin,17,2026-08-07
2025-10,planta_n_buques_descargados,SAGUNTO,mes,4.0,nº,,boletin,17,2026-08-07
2025-10,salidas_conexiones_internacionales,,acumulado_anual,26238.0,GWh,31.6,boletin,3,2026-08-07
2025-10,salidas_conexiones_internacionales,,mes,3221.0,GWh,94.7,boletin,3,2026-08-07
2025-10,salidas_conexiones_internacionales,,tam,28774.0,GWh,28.1,boletin,3,2026-08-07
2025-10,total_salidas,,acumulado_anual,301281.0,GWh,8.7,boletin,3,2026-08-07
2025-10,total_salidas,,mes,33661.0,GWh,29.3,boletin,3,2026-08-07
2025-10,total_salidas,,tam,370500.0,GWh,7.0,boletin,3,2026-08-07
2025-10,tvb_capacidad_regasificacion_contratada,,mes,21273.0,GWh/mes,,boletin,15,2026-08-07
2025-10,tvb_capacidad_regasificacion_disponible,,mes,39022.0,GWh/mes,,boletin,15,2026-08-07
2025-10,tvb_capacidad_regasificacion_total,,mes,60295.0,GWh/mes,,boletin,15,2026-08-07
2025-10,tvb_regasificacion_comercial,,mes,20959.0,GWh,,boletin,15,2026-08-07
2025-11,aprovisionamiento_gn,Argelia,acumulado_anual,98185.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Argelia,mes,9671.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Argelia,tam,107949.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Biometano nacional,acumulado_anual,390.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Biometano nacional,mes,36.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Biometano nacional,tam,419.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Francia,acumulado_anual,7877.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Francia,mes,1041.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Francia,tam,9660.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Qatar,acumulado_anual,5636.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Qatar,mes,0.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Qatar,tam,7382.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Yacimientos nacionales,acumulado_anual,333.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Yacimientos nacionales,mes,63.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gn,Yacimientos nacionales,tam,412.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Angola,acumulado_anual,18605.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Angola,mes,2051.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Angola,tam,18605.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Argelia,acumulado_anual,21325.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Argelia,mes,3899.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Argelia,tam,21325.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Camerún,acumulado_anual,979.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Camerún,mes,,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Camerún,tam,979.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Congo,acumulado_anual,2490.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Congo,mes,685.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Congo,tam,2490.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Egipto,acumulado_anual,1034.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Egipto,mes,,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Egipto,tam,1034.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Estados Unidos,acumulado_anual,105609.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Estados Unidos,mes,7240.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Estados Unidos,tam,108128.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Guinea Ecuatorial,acumulado_anual,1129.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Guinea Ecuatorial,mes,,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Guinea Ecuatorial,tam,1129.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Jamaica,acumulado_anual,168.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Jamaica,mes,,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Jamaica,tam,168.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Nigeria,acumulado_anual,25277.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Nigeria,mes,1023.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Nigeria,tam,28377.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Noruega,acumulado_anual,2144.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Noruega,mes,,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Noruega,tam,2144.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Perú,acumulado_anual,5444.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Perú,mes,,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Perú,tam,5444.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Portugal,acumulado_anual,5877.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Portugal,mes,266.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Portugal,tam,6514.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Rusia,acumulado_anual,36020.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Rusia,mes,3305.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Rusia,tam,41505.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Trinidad y Tobago,acumulado_anual,2673.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Trinidad y Tobago,mes,827.0,GWh,,boletin,9,2026-08-07
2025-11,aprovisionamiento_gnl,Trinidad y Tobago,tam,3857.0,GWh,,boletin,9,2026-08-07
2025-11,biometano_distribucion,,acumulado_anual,213.2,GWh,69.4,boletin,13,2026-08-07
2025-11,biometano_distribucion,,mes,24.4,GWh,89.4,boletin,13,2026-08-07
2025-11,biometano_distribucion,,tam,225.0,GWh,63.4,boletin,13,2026-08-07
2025-11,biometano_transporte,,acumulado_anual,176.7,GWh,9.5,boletin,13,2026-08-07
2025-11,biometano_transporte,,mes,11.3,GWh,-23.9,boletin,13,2026-08-07
2025-11,biometano_transporte,,tam,193.3,GWh,8.6,boletin,13,2026-08-07
2025-11,cargas_buques,,acumulado_anual,10688.0,GWh,-7.4,boletin,3,2026-08-07
2025-11,cargas_buques,,mes,725.0,GWh,-54.1,boletin,3,2026-08-07
2025-11,cargas_buques,,tam,11184.0,GWh,-7.1,boletin,3,2026-08-07
2025-11,conexion_internacional_saldo,Almería,acumulado_anual,98185.0,GWh,3.4,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,Almería,mes,9671.0,GWh,2.6,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,Almería,tam,107949.0,GWh,3.1,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,Biometano,acumulado_anual,390.0,GWh,35.7,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,Biometano,mes,36.0,GWh,28.7,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,Biometano,tam,418.0,GWh,32.5,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,Tarifa,acumulado_anual,-9459.0,GWh,4.5,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,Tarifa,mes,-840.0,GWh,-9.5,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,Tarifa,tam,-10114.0,GWh,4.2,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,VIP Ibérico,acumulado_anual,1665.0,GWh,-79.0,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,VIP Ibérico,mes,-40.0,GWh,,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,VIP Ibérico,tam,1984.0,GWh,-76.0,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,VIP Pirineos,acumulado_anual,-5853.0,GWh,,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,VIP Pirineos,mes,986.0,GWh,,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,VIP Pirineos,tam,-4203.0,GWh,,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,Yacimiento Nacionales,acumulado_anual,333.0,GWh,,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,Yacimiento Nacionales,mes,63.0,GWh,,boletin,11,2026-08-07
2025-11,conexion_internacional_saldo,Yacimiento Nacionales,tam,412.0,GWh,82.8,boletin,11,2026-08-07
2025-11,correccion_laboralidad,,acumulado_anual,-0.5,%,,boletin,5,2026-08-07
2025-11,correccion_laboralidad,,mes,0.0,%,,boletin,5,2026-08-07
2025-11,correccion_laboralidad,,tam,-0.4,%,,boletin,5,2026-08-07
2025-11,correccion_temperatura,,acumulado_anual,1.8,%,,boletin,5,2026-08-07
2025-11,correccion_temperatura,,mes,7.4,%,,boletin,5,2026-08-07
2025-11,correccion_temperatura,,tam,1.6,%,,boletin,5,2026-08-07
2025-11,delta_temperatura,,mes,-1.96,ºC,,boletin,5,2026-08-07
2025-11,demanda_ccaa_cisternas,Andalucía,mes,149.0,GWh,-13.7,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Aragón,mes,47.0,GWh,-18.2,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Asturias,mes,32.0,GWh,2.9,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Baleares,mes,2.0,GWh,4.2,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Cantabria,mes,26.0,GWh,3.8,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Castilla y León,mes,46.0,GWh,-27.6,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Castilla-La Mancha,mes,59.0,GWh,2.5,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Cataluña,mes,88.0,GWh,-25.0,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Comunidad Valenciana,mes,70.0,GWh,-32.7,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Extremadura,mes,37.0,GWh,-26.1,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Galicia,mes,51.0,GWh,-11.1,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,La Rioja,mes,9.0,GWh,110.8,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Madrid,mes,338.0,GWh,83.3,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Murcia,mes,44.0,GWh,-9.5,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,Navarra,mes,8.0,GWh,-37.2,boletin,7,2026-08-07
2025-11,demanda_ccaa_cisternas,País Vasco,mes,35.0,GWh,68.4,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Andalucía,mes,2256.0,GWh,-6.2,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Aragón,mes,1171.0,GWh,-4.5,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Asturias,mes,479.0,GWh,-8.7,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Baleares,mes,80.0,GWh,13.0,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Cantabria,mes,233.0,GWh,19.3,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Castilla y León,mes,1887.0,GWh,11.0,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Castilla-La Mancha,mes,1014.0,GWh,-5.4,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Cataluña,mes,3791.0,GWh,1.0,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Comunidad Valenciana,mes,2212.0,GWh,7.2,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Extremadura,mes,195.0,GWh,13.9,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Galicia,mes,976.0,GWh,17.0,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,La Rioja,mes,249.0,GWh,12.0,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Madrid,mes,2835.0,GWh,21.0,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Murcia,mes,1170.0,GWh,-5.7,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,Navarra,mes,546.0,GWh,3.0,boletin,7,2026-08-07
2025-11,demanda_ccaa_convencional,País Vasco,mes,1678.0,GWh,-2.4,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Andalucía,mes,2673.0,GWh,84.4,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Aragón,mes,405.0,GWh,8.2,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Asturias,mes,756.0,GWh,69.0,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Baleares,mes,683.0,GWh,12.5,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Cantabria,mes,0.0,GWh,,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Castilla y León,mes,0.0,GWh,,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Castilla-La Mancha,mes,345.0,GWh,-15.5,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Cataluña,mes,1343.0,GWh,2.4,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Comunidad Valenciana,mes,486.0,GWh,-43.9,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Extremadura,mes,0.0,GWh,,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Galicia,mes,505.0,GWh,-6.7,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,La Rioja,mes,137.0,GWh,-49.1,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Madrid,mes,0.0,GWh,,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Murcia,mes,1034.0,GWh,20.8,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,Navarra,mes,383.0,GWh,-37.2,boletin,7,2026-08-07
2025-11,demanda_ccaa_sector_electrico,País Vasco,mes,514.0,GWh,-12.6,boletin,7,2026-08-07
2025-11,demanda_cisternas,,acumulado_anual,11300.0,GWh,-0.3,progreso,3,2026-08-07
2025-11,demanda_cisternas,,mes,1100.0,GWh,3.5,progreso,3,2026-08-07
2025-11,demanda_cisternas,,tam,12400.0,GWh,-0.3,progreso,3,2026-08-07
2025-11,demanda_convencional,,acumulado_anual,207329.0,GWh,-2.4,boletin,3,2026-08-07
2025-11,demanda_convencional,,mes,21860.0,GWh,3.5,boletin,3,2026-08-07
2025-11,demanda_convencional,,tam,232013.0,GWh,-2.2,boletin,3,2026-08-07
2025-11,demanda_convencional_corregida,,acumulado_anual,-3.8,%,,boletin,5,2026-08-07
2025-11,demanda_convencional_corregida,,mes,-3.8,%,,boletin,5,2026-08-07
2025-11,demanda_convencional_corregida,,tam,-3.4,%,,boletin,5,2026-08-07
2025-11,demanda_dc_pymes,,acumulado_anual,42900.0,GWh,9.8,progreso,3,2026-08-07
2025-11,demanda_dc_pymes,,mes,6100.0,GWh,34.0,progreso,3,2026-08-07
2025-11,demanda_dc_pymes,,tam,51600.0,GWh,8.0,progreso,3,2026-08-07
2025-11,demanda_industrial,,acumulado_anual,153100.0,GWh,-5.5,progreso,3,2026-08-07
2025-11,demanda_industrial,,mes,14700.0,GWh,-5.5,progreso,3,2026-08-07
2025-11,demanda_industrial,,tam,168000.0,GWh,-5.0,progreso,3,2026-08-07
2025-11,demanda_internacional,,acumulado_anual,38160.0,GWh,16.0,boletin,3,2026-08-07
2025-11,demanda_internacional,,mes,1959.0,GWh,-34.9,boletin,3,2026-08-07
2025-11,demanda_internacional,,tam,39762.0,GWh,15.2,boletin,3,2026-08-07
2025-11,demanda_nacional,,acumulado_anual,296204.0,GWh,7.1,boletin,3,2026-08-07
2025-11,demanda_nacional,,mes,31124.0,GWh,5.7,boletin,3,2026-08-07
2025-11,demanda_nacional,,tam,331368.0,GWh,6.3,boletin,3,2026-08-07
2025-11,demanda_sector_electrico,,acumulado_anual,88875.0,GWh,38.3,boletin,3,2026-08-07
2025-11,demanda_sector_electrico,,mes,9265.0,GWh,11.2,boletin,3,2026-08-07
2025-11,demanda_sector_electrico,,tam,99354.0,GWh,32.9,boletin,3,2026-08-07
2025-11,destino_cargas_pct,Bunkering,acumulado_anual,32.7,%,,boletin,18,2026-08-07
2025-11,destino_cargas_pct,Bunkering,mes,11.1,%,,boletin,18,2026-08-07
2025-11,destino_cargas_pct,EU,acumulado_anual,50.8,%,,boletin,18,2026-08-07
2025-11,destino_cargas_pct,EU,mes,64.7,%,,boletin,18,2026-08-07
2025-11,destino_cargas_pct,non EU,acumulado_anual,16.5,%,,boletin,18,2026-08-07
2025-11,destino_cargas_pct,non EU,mes,24.2,%,,boletin,18,2026-08-07
2025-11,generacion_electrica,Carbón,mes,0.0,GWh,-98.9,boletin,6,2026-08-07
2025-11,generacion_electrica,Cogeneración,mes,1200.0,GWh,-20.7,boletin,6,2026-08-07
2025-11,generacion_electrica,Eólica,mes,6800.0,GWh,42.6,boletin,6,2026-08-07
2025-11,generacion_electrica,Gas natural,mes,3700.0,GWh,6.4,boletin,6,2026-08-07
2025-11,generacion_electrica,Hidráulica,mes,2500.0,GWh,-18.1,boletin,6,2026-08-07
2025-11,generacion_electrica,Nuclear,mes,3700.0,GWh,1.0,boletin,6,2026-08-07
2025-11,generacion_electrica,Resto renovables,mes,500.0,GWh,-4.5,boletin,6,2026-08-07
2025-11,generacion_electrica,Solar,mes,3200.0,GWh,35.6,boletin,6,2026-08-07
2025-11,pct_total_gn,,mes,36.8,%,,boletin,9,2026-08-07
2025-11,pct_total_gnl,,mes,63.2,%,,boletin,9,2026-08-07
2025-11,planta_carga_cisternas,BARCELONA,mes,209.0,GWh,-2.3,boletin,17,2026-08-07
2025-11,planta_carga_cisternas,BILBAO,mes,113.0,GWh,6.4,boletin,17,2026-08-07
2025-11,planta_carga_cisternas,CARTAGENA,mes,207.0,GWh,3.3,boletin,17,2026-08-07
2025-11,planta_carga_cisternas,HUELVA,mes,192.0,GWh,3.1,boletin,17,2026-08-07
2025-11,planta_carga_cisternas,MUGARDOS,mes,85.0,GWh,1.1,boletin,17,2026-08-07
2025-11,planta_carga_cisternas,MUSEL,mes,72.0,GWh,16.3,boletin,17,2026-08-07
